Column1,Unnamed: 0,cat2_slug,cat3_slug,city_slug,neighborhood_slug,created_at_month,user_type,description,title,rent_mode,rent_value,rent_to_single,rent_type,price_mode,price_value,credit_mode,credit_value,rent_credit_transform,transformable_price,transformable_credit,transformed_credit,transformable_rent,transformed_rent,land_size,building_size,deed_type,has_business_deed,floor,rooms_count,total_floors_count,unit_per_floor,has_balcony,has_elevator,has_warehouse,has_parking,construction_year,is_rebuilt,has_water,has_warm_water_provider,has_electricity,has_gas,has_heating_system,has_cooling_system,has_restroom,has_security_guard,has_barbecue,building_direction,has_pool,has_jacuzzi,has_sauna,floor_material,property_type,regular_person_capacity,extra_person_capacity,cost_per_extra_person,rent_price_on_regular_days,rent_price_on_special_days,rent_price_at_weekends,location_latitude,location_longitude,location_radius
4318,6657,residential-sell,plot-old,tehran,shemiran-no,5/1/2024 0:00,شخصی,"هنگام رسالت / نیروی دریایی
۳۶۰ متر
نیرو دریایی 
پهنه  M113 
 تهاتر با آپارتمان",کلنگی/هنگام رسالت / نیرو دریایی تهاتر و فروش,,,,,توافقی,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.74298477,51.48928833,
4320,6661,commercial-rent,office-rent,tehran,abbas-abad,8/1/2024 0:00,,"✅️۶۵ متر
✅️۱ خواب
✅️طبقه ۲
⚜️⚜️⚜️سند اداری
✅️پارکینگ 
✅️آسانسور
✅️تابلو خور عالی

مشاور شما در امور املاک اداری و تجاری:حاجی",۶۵ متر سند اداری بر سهروردی شمالی,مقطوع,19000000,,,,,مقطوع,300000000,FALSE,TRUE,300000000,400000000,19000000,16000000,,65,,,2,یک,,,,TRUE,FALSE,TRUE,۱۳۸۵,,,,,,,,,,,,,,,,,,,,,,,35.72617722,51.43574524,
4326,6670,residential-sell,apartment-sell,tehran,sazamn-barnameh,11/1/2024 0:00,,"⚜️⚜️⚜️به نام خالق هستی⚜️⚜️⚜️       
             ✴️✴️(دپارتمان بارمان)✴️✴️   
✅45 متر  
✅طبقه ۷ 
✅فول 1 خواب استاندارد تخت خور مستر 
✅پارکینگ 
✅ انباری
✅دو لاین آسانسور 
✅خوش نقشه سالن پرده خور  نورگیر عالی  
✅سند تک برگ

 --------------------------------------------------------------------------

❌  برای بازدید و هماهنگی تماس بگیرید (کارشناس خریدوفروش ملک- اردلان از دپارتمان بارمان)❌",آپارتمان ۴۵ متری /فول امکانات,,,,,مقطوع,6500000000,,,,,,,,,,45,single_page,,7,یک,,6,FALSE,TRUE,TRUE,TRUE,۱۴۰۱,FALSE,,package,,,duct_split,duct_split,,,,,,,,stone,,,,,,,,35.72438431,51.30031586,
4335,6679,commercial-rent,shop-rent,tehran,iranshahr,8/1/2024 0:00,,"کافه بیکری باتجهیزات کامل واگذار می‌شود
تمام تجهیزات بار و بیکری تخصصی و به روز میباشد
جهت اطلاع بیشتر تماس بگیرید************",واگذاری کافه بیکری,مجانی,0,,,,,مقطوع,11111111,FALSE,FALSE,11111111,,0,,,200,,,,یک,,,,,,,۱۴۰۲,,,,,,,,,,,,,,,,,,,,,,,35.71327972,51.4214325,500
4337,6682,residential-rent,apartment-rent,tehran,kooy-e-ferdos,10/1/2024 0:00,,"۶۳متر ۱خواب  ابراهیمی جنوبی 

۴طبقه ۳واحدی 
طبقه اول

✅️پارکینگ/انباری/بالکن بزرگ قابل چیدمان
✅️کابینت mdf/هود/گاز رومیزی 
✅️کف سنگ/کمد دیواری بزرگ

✅️محله دنج و آرام 
✅️دسترسی آسان به بزرگراه 
✅️دسترسی فوق‌العاده به مراکز خرید و تره‌بار 

✅️املاک بزرگ پونک ✅️
⭐️مشاور شما پناهی ⭐️",۶۳متر ۱خواب/فردوس شرق,مقطوع,18000000,,,,,مقطوع,200000000,FALSE,TRUE,200000000,400000000,18000000,12000000,,63,,,1,یک,4,3,TRUE,FALSE,TRUE,TRUE,۱۳۸۵,FALSE,,,,,shoofaj,water_cooler,squat,,,north,,,,stone,,,,,,,,35.72484207,51.31085968,
4353,6712,residential-sell,apartment-sell,tehran,haftchenar,7/1/2024 0:00,مشاور املاک,"《به نام خداوند رزاق》


☑️۳۹ متر
☑️تک خوابه
☑️طبقه دوم
☑️پارکینگ غیرمزاحم
☑️۱۰ ساله
☑️نما تراورتن
☑️انباری
☑️بالکن
☑️سالن پرده خور
☑️خوش نقشه
☑️فول بازسازی
☑️پذیرایی مربع


✅جهت دریافت اطلاعات بیشتر همین الان با من تماس بگیرید.
مشاور شما:خانم شمسایی

____ هلدینگ بزرگ سام ____",آپارتمان ۳۹ متری/(پارکینگ غیرمزاحم رنجبر),,,,,مقطوع,2300000000,,,,,,,,,,39,single_page,,2,یک,3,1,TRUE,FALSE,TRUE,TRUE,۱۳۹۳,TRUE,,package,,,shoofaj,split,squat_seat,,,south,,,,ceramic,,,,,,,,35.67413712,51.36679459,500
4358,6722,residential-sell,apartment-sell,tehran,azarbaijan,8/1/2024 0:00,مشاور املاک,".                          به نام خالق هستی

     ✨️ مناسب سرمایه گذاری و سکونت

 ✔️ ۵۷متر یک خواب طبقه چهارم
 ✔️ سالن دلباز پرده خور خوش چیدمان
 ✔️ خوش نقشه بدون پرتی
 ✔️ تاپ لوکیشن گذر و دسترسی عالی

        ⚜️ فول امکانات
 ✅️ پارکینگ غیر مزاحم ( قیمت طبق عرف )
 ✅️ آسانسور
 ✅️ انباری 
 ✅️ بالکن کاربردی

      ✅️ قابلیت رهن تا ۶۰۰ میلیون تومان 

⚜️ آماده ارائه هرگونه خدمات به شما مالکین و خریداران 

         مشاور شما آریا",۵۷متر * فول * پارکینگ غیرمزاحم * بالای دامپزشکی,,,,,مقطوع,4520000000,,,,,,,,,,57,single_page,,4,یک,4,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۴,TRUE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.69806671,51.37490082,500
4362,6727,residential-rent,apartment-rent,tehran,velenjak,6/1/2024 0:00,مشاور املاک,"استخر سونا جکوزی 
جیم
فول مشاعات 
لابی و لابی من 24 ساعته 
تراس بزرگ قابل چیدمان
طبقه 6
نورگیر عالی
قابل تبدیل و تخفیف 
.
زعفرانیه ولنجک محمودیه",ولنجک 220 متر 3 خواب مدرن تراس بدون مشرف,مقطوع,170000000,,rent_credit,,,مقطوع,1000000000,TRUE,TRUE,1000000000,2000000000,170000000,150000000,,220,,,6,سه,,,,TRUE,TRUE,TRUE,۱۴۰۰,,,,,,,,,,,,,,,,,,,,,,,35.80895996,51.40226364,500
4366,6731,residential-sell,apartment-sell,tehran,west-tehranpars,7/1/2024 0:00,,"دو واحد ۱۱۰ سه خواب( عکس ها متعلق به واحد ۳خواب است) و۶۵ متری تک خواب واقع در بهترین طبقه (طبقه سوم)  در ساختمان پنج طبقه ، ترجیحا یک جا یا ۱۱۰ متری تنها برای فروش، دو واحدی امکانات ومتریال مهندسی ساز و کار شده مثل منطقه یک . مالک هستم .تخفیف جزیی پای معامله.تماس نگیرید.فقط خریدار واقعی از طریق چت دیوار پاسخگو هستم .ممنون","۱۱۰ و ۶۵ متری در طبقه ۳ بین اردیبهشت وباقری، یکجا",,,,,مقطوع,12100000000,,,,,,,,,,110,single_page,,3,سه,5,,TRUE,TRUE,FALSE,TRUE,۱۴۰۳,FALSE,,,,,shoofaj,duct_split,squat_seat,,,,,,,ceramic,,,,,,,,35.75087357,51.5267601,
4368,6737,residential-rent,apartment-rent,tehran,shoosh,11/1/2024 0:00,,"خیایان هفده شهریور
اجاره فقط به خانواده دو نفره",نوساز با نقشه,مقطوع,7000000,,,,,مقطوع,200000000,FALSE,FALSE,200000000,,7000000,,,45,,,1,دو,4,1,FALSE,TRUE,FALSE,FALSE,۱۴۰۳,FALSE,,package,,,shoofaj,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.65301514,51.44458008,
4375,6746,residential-rent,apartment-rent,tehran,tehransar,5/1/2024 0:00,مشاور املاک,"نوساز 
کلید نخورده
کابینت مدرن
کناف و نورپردازی
هر دو اتاق کمد دیواری مدرن
ویو باز
تاپ لوکیشن

جهت اطلاعات بیشتر تماس بگیرید
املاک پل",۸۱متر دوخواب کلیدنخورده تهرانسر,مقطوع,12000000,,rent_credit,,,مقطوع,700000000,FALSE,FALSE,700000000,,12000000,,,81,,,3,دو,5,4,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,,,package,,,,water_cooler,squat_seat,,,,,,,ceramic,,,,,,,,35.69525528,51.25701141,
4396,6781,residential-sell,apartment-sell,tehran,qeytariyeh,6/1/2024 0:00,مشاور املاک,"توضیحات
توضیحات
هلدینگ بزرگ گلشن قیطریه
شما لایق بهترین ها هستید 



 ❗️❕به قیمت ترین فایل منطقه❗️❕
 ❕❗️ مناسب سرمایه گذاری و سکونت❗️❕❕

♦️۱۴۴متر
♦️ ۳ خواب بزرگ 
♦️سالن پذیرایی بزرگ و پرده خور 
♦️بدون حتی یک سانت پرتی
♦️آشپزخانه کابینت فراوان
♦️نور گیر عالی پنجره های تمام قد
♦️تمام قسمت های واحد نور مستقیم
♦️چشم انداز مشجر

✅فول امکانات
پارکینگ ،انباری بزرگ ،آسانسور
سرایداری 
۳ تراس کاربردی

 سند آماده 
تک برگ شخص بدون ریشه 
فروشنده واقعی

 ✔️✔️فایل کاملا شخصی✔️✔️

لوکیشن دنج و مشجر
دسترسی عالی به اتوبان ها

 (با تشکر از عوامل دیوار) 

آخرین بازدید ملکی خود را با بهترین خرید تجربه کنید !!!
برای اطلاعات بیشتر و فایل های مشابه تماس حاصل فرمایید

مشاور امور ملکی شما در منطقه
رامین","۱۴۴متر/قیطریه جنوبی/مناسب سکونت،سرمایه گذاری",,,,,مقطوع,18500000000,,,,,,,,,,144,single_page,,1,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۳۸۹,TRUE,,package,,,fan_coil,fan_coil,squat_seat,,,south,,,,wood_parquet,,,,,,,,35.78231049,51.4452858,500
4400,6788,commercial-rent,office-rent,tehran,sattarkhan,11/1/2024 0:00,,"دسترسی عالی 

جای پارک فراوان

تابلو خور 

مناسب همه مشاغل اداری

بیمه 

کارت بازرگانی

شرکت 

حسابداری

در صورت نیاز دو  واحد موجود است 

دو خط تلفن

میز مدیریت 

میز کارمند یا منشی

صندلی ارباب رجوع

واحد های دیگر موجود است 
از ۱۲ متر تا ۶۰ متر

مشاور محبی",ستارخان ۱۲ متر سند اداری  مبله,مقطوع,12000000,,,,,مقطوع,30000000,FALSE,FALSE,30000000,,12000000,,,12,,,1,بدون اتاق,,,,TRUE,FALSE,TRUE,۱۳۸۸,,,,,,,,,,,,,,,,,,,,,,,35.71836853,51.35361862,0
4401,6789,residential-rent,apartment-rent,tehran,parastar,12/1/2024 0:00,,"تجربه‌ خریدی ایده‌آل
با نوین 


مشخصات کلی

۶۲ متر
۲ خواب
واقع در کریمشاهیان 



امکانات 

انباری

مشخصات واحد

کابینت ام دی اف
کف سرامیک 
گرمایش بخاری 
سرمایش کولرآبی 
شیرآلات 


مزایای خاص

تکواحدی
لوکیشن برند
قیمت مناسب 



کارشناس شما امید قجاوند 

در خدمت شما هستیم‌ با مشاوره رایگان‌ در تمام امور ملکی

آدرس:کریمشاهیان ، بالاتر از نساجی ، پلاک ۱۷۸",۶۲متری/۲خوابه/واقع در کریمشاهیان,مقطوع,8000000,,,,,مقطوع,200000000,FALSE,TRUE,200000000,420000000,8000000,0,,62,,,4,دو,4,1,TRUE,FALSE,TRUE,FALSE,۱۳۸۶,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.6883049,51.48631287,
4403,6791,residential-sell,apartment-sell,tehran,abbas-abad,10/1/2024 0:00,,"✔️✔️ساختمان ۴ طبقه ۲ واحدی 
✔️✔️فرعی دنج و خلوت 
✔️✔️دسترسی راحت به خ اصلی و مترو 
✔️✔️حیاط مشجر و زیبا
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
⭕واحد بازسازی کامل 
⭕دارای قدرالسهم خوب
⭕مناسب برای سرمایه گذاری و سکونت
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
✅سالن پرده خور و خوش چیدمان 
✅آشپزخانه پر کابینت 
✅۲ خواب ۱ خواب مستر 
✅خواب کاملا بزرگ با تراس کاربردی 
✅حیاط خلوت زیبا 
✅سرویس ایرانی و فرنگی 
✅انباری بزرگ«۱۱ متر»
✅بهترین جای پارک
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
سند تک برگ و آماده قرارداد 
قابلیت رهن تا مبلغ ۱/۵م در صورت نیاز 
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
مشاور املاک",«فرعی دنج»۱۰۰متر ۲ خواب«قدرالسهم دار»,,,,,مقطوع,10500000000,,,,,,,,,,100,single_page,,1,دو,4,2,TRUE,FALSE,TRUE,TRUE,۱۳۷۳,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,south,,,,stone,,,,,,,,35.72670746,51.44275665,500
4410,6800,residential-sell,apartment-sell,tehran,shahrak-e-vali-e-asr,12/1/2024 0:00,,"تک واحدی 
طبقه اول
پارکینگ
مستاجر دارد
قیمت پارکینگ در مبلغ مبنا محاسبه شده است.
مالک فروشنده واقعی
(املاک محمدی در خدمت شما)",شهرک ولیعصر تک واحدی طبقه اول با پارکینگ,,,,,مقطوع,2920000000,,,,,,,,,,58,,,1,یک,,,,FALSE,TRUE,TRUE,۱۳۸۸,FALSE,,,,,,,,,,,,,,,,,,,,,,35.64320374,51.34098434,
4412,6803,residential-rent,apartment-rent,tehran,south-deylaman,6/1/2024 0:00,مشاور املاک,"85متر دو خواب تک واحدی بردیلمان/
امکان تمدید چند ساله/
نورگیر خوب و پرده خور بزرگ/
در صورت تمایل مستاجر کولر گازی و پرده میماند در صورتی که کولر ابی هم دارد/
فول امکانات و فول نصبیات /
تخلیه به روز 
پاسیو بزرگ مناسب مطبخ/
عکس متعلق به ملک نیست واحد از عکس قشنگتر است مایل نبودن مالک/
مشاور فروش و اجاره و هماهنگی=سیف
بازدید و تماس =فقط=سیف
ادرس املاک= شهرری دیلمان میدان نماز35متری امام حسین روبه رو پاک طینت پلاک 199 املاک شهاب",85متر تکواحدی بردیلمان,مجانی,0,,rent_credit,,,مقطوع,9000000000,FALSE,FALSE,9000000000,,0,,,85,,,1,دو,5,1,TRUE,TRUE,TRUE,TRUE,۱۳۹۲,,,package,,,shoofaj,air_conditioner,squat_seat,,,north,,,,ceramic,,,,,,,,35.60332108,51.42986298,500
4417,6812,residential-sell,apartment-sell,tehran,bahar,5/1/2024 0:00,مشاور املاک,"شریعتی، پایین تر از سه راه طالقانی، کوچه صدیق
۹۰ متر ۲ خواب ، کلید نخورده✅
دارای پارکینگ آسانسور انباری
فروشنده صد در صد واقعی و منعطف✅
دارای بالکن و پاسیو قابل چیدمان✅
کلید واحد نزد املاک میباشد ✅
تخفیف عالی پای میز مذاکره ✅
بازدید تمام وقت با هماهنگی قبلی✅
عابدینی ، مسکن پاسارگاد(شریعتی ،روبروی ملک پلاک ۵۶)","شریعتی،طالقانی،بهار۹۰متر۲خواب نوساز",,,,,مقطوع,9240000000,,,,,,,,,,90,,,1,دو,,,,TRUE,TRUE,TRUE,۱۴۰۲,,,,,,,,,,,,,,,,,,,,,,,35.70627213,51.4300499,500
4434,6838,real-estate-services,partnership,tehran,shahid-navab-safavi,12/1/2024 0:00,,"با سلام چندین فایل خرید و مشارکت موجود می باشد 
لطفاً توضیحات کامل بخوانید 

خرید مشارکت منطقه ده 
سه پلاک تجمیعی گذر شیش متری 
جمع سه پلاک 230 متر 
یه پلاک 70 متری خرید دو پلاک مشارکت شرایط 60%40 دو اسکان 
//////////////////////////////////

مشارکت دو پلاک تجمیعی متراژ 600 متر 
قرارداد آماده امضا 
8 عدد اسکان 
3 میلیارد بلاعوض 
شرایط 52%سازنده 48 مالک 
منطقه یازده خیابان وحدت اسلامی پایین تر از فروزش 
///////////////////////////////////////////////

مشارکت 230 تک مالک 
گذر کوچه هشت متری 
شرایط 50%50
دو میلیارد پانصد میلیون بلاعوض 
یک دانگ از شیش دانگ خرید 
منطقه یازده خیابان غفاری 

برای بازدید لطفاً رزومه کاری جواز ساخت همراهتان باشد 

نشانی دفتر اتوبان نواب صفوی شمال به جنوب لاین کندرو بعد از مسجد غفوری پلاک 56 املاک مدرن",خرید و مشارکت /,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.67521667,51.38071442,
4444,6855,residential-sell,apartment-sell,tehran,darya,9/1/2024 0:00,مشاور املاک,"دو واحدی 
خوش نقشه/ خواب های بزرگ 
سالن بزرگ و پرده خور 
ملک دو کله 
ورودی از لابی 
فایل شخصی/ زیر قیمت و فوری فروشی 
سند تک برگ 
تخلیه 




کوشکی ام املاک یوتا سعادت آباد 
مشاور تخصصی محدوده بلوار دریا ی سعادت آباد و شهرک غرب",آپارتمان ۱۳۹ متر صراف ها / ۴ ساله,,,,,مقطوع,26000000000,,,,,,,,,,139,single_page,,3,سه,6,2,TRUE,TRUE,TRUE,TRUE,۱۳۹۸,,,package,,,duct_split,duct_split,squat_seat,,,north,,,,stone,,,,,,,,35.77321243,51.37771225,500
4455,6880,residential-sell,apartment-sell,tehran,nezam-abad,11/1/2024 0:00,,"گروه مشاورین املاک ممتاز
طبقه دوم
فوقعلاد خوش نقشه
آکواریوم پر نور 
خارج طرح 
مشاور تخصصی امور ملکی مهرداد",۱۱۶متر ۳ خواب تاپ لوکیشن خ مدنی,,,,,مقطوع,8400000000,,,,,,,,,,116,single_page,,2,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,FALSE,,package,,,shoofaj,water_cooler,squat_seat,,,south,,,,ceramic,,,,,,,,35.7091217,51.4589119,0
4461,6888,residential-rent,apartment-rent,tehran,darrous,10/1/2024 0:00,,"⚜️بنام بی نام او⚜️

کلیدنخورد

⚜️۱۵۰متر ۳خواب کلید نخورد نوساز 

⚜️اثری فاحر از سازند برند منطقه 

⚜️ساختمان مدرن ⚜️

⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️

⚜️دوپارکینگ باکس
 
⚜️قرق نور  پنجری ها از سقف تا کف

⚜️سیستم گرمایشی سرمایشی  چیلر 

⚜️نما کاملا مدرن ⚜️

⚜️سالن یک دست 

⚜️ساختمان کاملا هوشمند 

⚜️تمام  متریال  وارداتی  برند اروپایی  

⚜️تراس قابل چیدمان 

⚜️اتاق خواب هایی بزرگ  بدون برتی 

⚜️دنج ومشجرر 

لاندری 
⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️

⚜️⚜️مشاعات⚜️⚜️

⚜️روف گاردن 

⚜️جکوزی

⚜️سالن احتماعات 

⚜️سالن ورزش 

⚜️لابی و لابی من ۲۴ ساعت 

⚜️سرایداری مقیم
 
⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️⚜️

⚜️ارادتمند شما حافظ مشاور تخصصی پاسداران دورس ۳خواب ۴خواب ⚜️

پاسخگویی۲۴ ساعت

⚜️کد۱۵ ⚜️

⚜️مسکن بزرگ ایوان ⚜️",رهن اجاره/۱۵۵متر/۳خواب/کلیدنخورد/دروس,مقطوع,73000000,,,,,مقطوع,1500000000,FALSE,FALSE,1500000000,,73000000,,,155,,,4,سه,5,2,TRUE,TRUE,TRUE,TRUE,۱۴۰۳,TRUE,,powerhouse,,,duct_split,duct_split,squat_seat,,,south,,,,ceramic,,,,,,,,35.77743912,51.45246506,
4463,6890,residential-sell,apartment-sell,tehran,shams-abad,10/1/2024 0:00,,"آپارتمان ۸۲ متر خوش نقشه و بدون پرتی
دو خواب
فول امکانات
طبقه سوم",آپارتمان ۸۲ متر فول امکانات میدان بهشتی,,,,,مقطوع,9010000000,,,,,,,,,,82,single_page,,3,دو,5,2,FALSE,TRUE,TRUE,TRUE,۱۳۸۷,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,,,,,ceramic,,,,,,,,35.7489357,51.48160553,
4465,6892,residential-sell,apartment-sell,tehran,ostad-moein,9/1/2024 0:00,مشاور املاک,"✅هلدینگ بزرگ سام✅
 ◀️۴۳ متر
 ◀️تک خواب
 ◀️طبقه۴
 ◀️۴ طبقه۲ واحدی
 ◀️ساخت۱۳۹۷‌
 ◀️فول امکانات
 ◀️سالن مربع/بدون پرتی
 ◀️سالن پرده خور
 ◀️کابینت ام دی اف 
◀️کف سرامیک
 ◀️اتاق مستر
 ◀️کمد دیواری


◀️مالک فروشنده ‌صدرصد
◀️تخفیف پای معامله




◀️هزینه پارکینگ جدا




کارشناس فروش:خانم وزیری",۴۱ متر/فول امکانات/استاد معین هاشمی,,,,,مقطوع,3400000000,,,,,,,,,,41,,,4,یک,,,,TRUE,TRUE,TRUE,۱۳۹۶,,,,,,,,,,,,,,,,,,,,,,,35.68877792,51.35241699,500
4473,6902,commercial-sell,shop-sell,tehran,abouzar,9/1/2024 0:00,,"دارای سرویس بهداشتی
بر12*3
برق تک فاز
سند تکبرگ
ملکیت
گذر عالی
16سال سابقه سوپر مارکت
قابلیت تبدیل به 2مغازه هم دارد
دارای 2درب ورودی
کرکره ،سایه بان
جای پارک فراوان

مالک هستم


بلوار ابوذر پل ششم  خیابان بهشتی",فروش مغازه 35متری پل ششم بلوار ابوذر,,,,,مقطوع,9700000000,,,,,,,,,,36,,FALSE,,بدون اتاق,,,,,,,۱۳۸۶,,,,,,,,,,,,,,,,,,,,,,,35.64723969,51.48409653,
4479,6909,residential-sell,apartment-sell,tehran,shadabad,9/1/2024 0:00,مشاور املاک,"53 متر 1 خواب
مجتمع امیران

پارکینگ✅
اسانسور✅
انباری✅
ساختمان برند در منطقه✅
لابی شیک/سالن اجتماعات/شوتینگ ذباله/فیبر نوری و...✅
طبقه هفتم/نورگیر بی نظیر✅
➖➖➖➖➖➖➖➖➖➖➖➖➖
سند تک برگ 
➖➖➖➖➖➖➖➖➖➖➖➖➖
❗️فروشنده واقعی❗️
تخفیف پای قرارداد
موقعیت: خ وثوقی_خ جعفری
پارکینگ ججداگانه به مبلغ 200 میلیون محاسبه میگردد
‼️مبلغ150ودیعه5/500در اختیار مستاجر‼️
‼️قابلیت دریافت وام تا مبلغ 960 میلیون‼️
➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖➖
مشاور شما: قدسی
@املاک کارینو@
ادرس دفتر: شاداباد کوی 17 شهریور خیابان اصغری( 15 متری اول جنوبی) نبش کوچه صحبتی پ79",اپارتمان 53 متری فول مجتمع امیران,,,,,مقطوع,2756000000,,,,,,,,,,53,,,7,یک,,,,TRUE,TRUE,TRUE,۱۳۹۷,,,,,,,,,,,,,,,,,,,,,,,35.66747665,51.30299759,500
4485,6917,residential-sell,apartment-sell,tehran,shahrak-e-vali-e-asr,8/1/2024 0:00,,"سلام 
مالک هستم 
رنگ شده و تماما باز سازی شده 
کف سرامیک 
اشپزخانه ماربل و کابینت ام دی اف 
بالکن و کمد دیواری داره 
کولر روشن و تازه سرویس شده 
تمامی مدارک موجوده 
اسانسور داره 
نورگیر فوق العاده زیاد 
مستاجر داره سیصد میلیون ماهی دومیلیون اجاره",اپارتمان بازسازی شده شهرک ولیعصر ۶۹متر,,,,,مقطوع,2920000000,,,,,,,,,,69,single_page,,3,یک,4,2,TRUE,TRUE,FALSE,FALSE,۱۳۸۹,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.64143753,51.33092499,
4489,6923,residential-sell,apartment-sell,tehran,andisheh,10/1/2024 0:00,,"واحد ۳۰ متری . روبروی پارک 
محله ساکت و بی سروصدا 
بازسازی شده 
یک خواب 
طبقه همکف 
انباری و پارکینگ 
سیستم گرمایش شفاژ و سرمایش اسپیلیت 
مجتمع همراه با سرایدار 
نبش اتوبان حکیم . بعد از تعاون محله اندیشه 
ساختمان فراز 

متری ۱۶۰.۰۰۰.۰۰۰
تخفیف پای معامله

پیامک پاسخ داده نمیشود",واحد ۳۰ متری . تقاطع حکیم و تعاون با پارکینگ,,,,,مقطوع,4800000000,,,,,,,,,,30,single_page,,0,یک,4,6,,FALSE,TRUE,TRUE,۱۳۸۰,TRUE,,powerhouse,,,shoofaj,split,seat,,,north,,,,,,,,,,,,35.74110031,51.27841949,
4490,6928,residential-sell,apartment-sell,tehran,hekmat,10/1/2024 0:00,,"۲۱۶ متر
۳خواب
۲خواب مستر
پارکینگ
 انباری
 آسانسور 
 نور گیر 
خوش نقشه 
نورگیر از سه جهت
استخر سونا جکوزی 
فایلهای مشابه با بودجه و سلیقه شما موجود میباشد 
جهت اطلاعات بیشتر تماس بگیرید
 املاک محترم لطفا تماس نگیرید",قیطریه اندرزگو ۳سه خوابه ۲۱۶ متری تکواحدی فروشی,,,,,مقطوع,35000000000,,,,,,,,,,216,,,4,سه,,,,TRUE,TRUE,TRUE,۱۳۹۵,FALSE,,,,,,,,,,,,,,,,,,,,,,35.79764938,51.44490051,500
4494,6934,residential-rent,apartment-rent,tehran,sabalan,9/1/2024 0:00,,"❇️ دسترسی عالی به : 

                            ❇️ مترو 
                                 ❇️ مرکز خرید 


⚡️طبقه همکف بدون پله 
⚡️بازسازی شده",۵۰ متر * سبلان شمالی * لشکر,مقطوع,7500000,,,,,مقطوع,100000000,FALSE,FALSE,100000000,,7500000,,,50,,,0,یک,3,1,FALSE,FALSE,FALSE,FALSE,۱۳۸۰,TRUE,,water_heater,,,heater,water_cooler,squat,,,south,,,,ceramic,,,,,,,,35.72410202,51.4665184,
4496,6936,residential-sell,apartment-sell,tehran,ekhtiyariyeh,7/1/2024 0:00,مشاور املاک,"۱۴۰متر 
۳ خواب 
پارکینگ 
آسانسور انباری 
سرایدار مقیم
استخر در محوطه 
طبقه سوم جنوبی 
نقشه عالی و فوق العاده
مناسب سرمایه گذاری 
مالک فروشنده 
جهت بازدید تماس بگیرید

نیما نیکفام",۱۴۰متر ۳خ جهانتاب   رو به آفتاب,,,,,مقطوع,18400000000,,,,,,,,,,140,single_page,,3,سه,5,,TRUE,TRUE,TRUE,TRUE,۱۳۸۷,TRUE,,powerhouse,,,shoofaj,water_cooler,squat_seat,,,north,,,,ceramic,,,,,,,,35.78515625,51.45205688,
4498,6938,residential-sell,apartment-sell,tehran,sarsabil,5/1/2024 0:00,مشاور املاک,"دسترسی به مترو وبی آرتی.....
دوخواب بزرگ....
کمد دیواری.....
هود وگاز صفحه ایی...
بازسازی شده....
کابینت ام دی آف.....
قابلیت وام زوجین و انفرادی.....
قابلیت رهن کامل...
نقدینگی کم.....
فایل مشابه موجود است",۶۸متر/لوکیشن عالی/دوخواب بزرگ,,,,,مقطوع,3500000000,,,,,,,,,,68,single_page,,4,دو,4,1,TRUE,FALSE,FALSE,FALSE,۱۳۷۳,TRUE,,package,,,heater,water_cooler,squat,,,north,,,,ceramic,,,,,,,,35.69674683,51.37369156,500
